Filename,TextGridLabel,duration,f0_00,f1_00,f2_00,f3_00,f0_10,f1_10,f2_10,f3_10,f0_20,f1_20,f2_20,f3_20,f0_30,f1_30,f2_30,f3_30,f0_40,f1_40,f2_40,f3_40,f0_50,f1_50,f2_50,f3_50,f0_60,f1_60,f2_60,f3_60,f0_70,f1_70,f2_70,f3_70,f0_80,f1_80,f2_80,f3_80,f0_90,f1_90,f2_90,f3_90,f0_100,f1_100,f2_100,f3_100
p06_carrier_1_chiaba_hit,i,0.20529832959538896,218.35735673599362,1872.9814190363722,3223.3469412500926,4318.409629805874,219.6388654945695,239.51562613901018,2378.0196683565523,3450.6603044045182,221.68043295624432,283.21595984296624,2372.32878768952,3379.364266997002,220.62444265314628,287.61338641233556,2422.13002105175,3436.3967219120746,220.88687962450453,272.9538750888142,2446.1900418722817,3302.9624805419026,218.33271019335854,285.5935673337743,2399.580398644533,3374.5743705391733,216.39565874653806,313.5524461904695,2422.6588650441586,3369.0939686475185,213.73510472043532,361.8813329948349,2438.4412348676988,3334.8623405939006,211.46991271106208,405.9352757969886,2454.2990427380446,3315.837394984835,214.5091976567064,427.67180764706137,2213.3975925875575,3264.174405104778,212.84962857140084,507.1381752180863,1947.5015328844809,3251.8247677778363
p06_carrier_1_chiaba_hit,a,0.20294534014443877,212.84962857140084,507.1381752180863,1947.5015328844809,3251.8247677778363,214.51949625863298,644.0321500960913,1805.9798610448745,3226.5798239769756,172.68626772759478,714.2640245695871,1686.164572295362,3137.6124824745175,104.96990382790152,807.4708961010957,1614.2051575676314,3245.425800492087,105.6407364455435,830.2601014471477,1563.971479926575,3236.56124915707,154.94771458314932,836.4093492374125,1501.1219398778167,2838.879197312186,212.27574397647842,839.2914335833116,1495.6257898303159,2714.733889840269,213.0571928369555,813.9944424288319,1459.7845914563125,2757.99539999435,212.96894988934966,801.6382909642513,1450.2958912577546,3069.8170102408894,211.87051792437916,702.5704921773817,1268.104105116465,2950.9196318025984,210.78938066755063,672.8558363089902,1279.6502080936114,2726.9441657724383
p06_carrier_1_costonhialo_hit,i,0.15601596840285126,97.58034322526466,294.6418487699891,1162.7135752332913,3172.5456849599955,98.22226206088165,311.08684938898665,2523.416593002414,3386.910519712404,98.73224449997142,329.05284491698,2524.143971494306,3311.85171050639,99.00255740148258,334.1961678657284,2652.454432134188,3276.132170540525,98.83159792250162,345.0133767035783,2697.6336826069996,3243.7429276577845,98.48536428750093,333.18263151233003,2595.176776516332,3280.2243665172837,98.17946227280709,334.8372068005738,2592.1440961858434,3270.2715616112177,97.93890525063607,336.85508872770606,2711.1566954201658,3473.08511748843,97.29650138237065,368.2344774322,2608.9357294975853,3375.2106000666568,97.17520538410842,469.9285309927717,2231.056166738427,3272.9512225921103,97.71814703934584,567.2654047929806,2010.9068264121704,3329.4476362453324
p06_carrier_1_costonhialo_hit,a,0.1905698405994556,97.71814703934584,567.2654047929806,2010.9068264121704,3329.4476362453324,96.61636651222894,595.0469209637572,1873.788852353217,3258.558542683727,94.44368348468043,732.4536431047461,1759.3408182761464,3139.637141626904,92.60749677974809,755.7146819906492,1678.681182745403,3090.563493294647,91.9430227655028,773.5876119726174,1620.9048915463939,3061.871487884074,92.72170879445476,773.0593804860133,1620.2090956774684,3029.236048921334,93.82964788323143,748.4196726385196,1636.8576299167985,2999.3957463060783,95.92313461578621,635.8474550640025,1575.1948251100619,3073.458562120323,187.7818692374939,452.95662015186,1536.936563179863,3006.618097344491,193.52711402582446,397.43034913939164,1487.2315414721136,2980.8767965683815,202.47637983844047,405.2469341506351,1478.7480837311662,2968.0757524094433
p06_carrier_1_crobo_hit,o,0.24398244677988157,209.85802184282957,828.6871309893447,1936.4817851967282,3498.7802136491036,216.5381847294267,451.5812546192391,1330.3736172275405,2353.780504908779,218.37108480743677,474.86106489297475,1170.7949877111446,2750.003902969402,217.27233185238842,490.876764446227,1205.2030667205588,2959.343791432952,214.9994766678019,486.36607069682054,929.8026903012578,3186.2651876902805,213.85100359697526,465.4710376499399,883.731269030015,3286.3092131207113,215.338292341733,459.792635724098,874.4490317929012,3313.8435491193463,219.35727924535053,465.37165610489944,887.1393064600816,3232.3390744809726,223.77918317500132,468.0899358541521,883.1911803112926,3274.443985818725,223.74030627529336,456.8201476974227,851.10930213311,3330.6415806440355,224.9965884455812,481.87244758497707,895.8470693361091,3210.3158765873
p06_carrier_1_falubiko_hit,i,0.18840969041358413,210.84840838690843,704.3802452043826,1776.7063771213575,3348.7962221721377,216.84162565458195,275.2276392082877,2190.8916974842136,3311.4882943810367,218.3499498213193,318.2395334503727,2204.265958461059,3299.4746673039085,221.59170320895936,294.73384490299867,2390.647618629092,3186.5343861518454,225.22178580472658,272.6646874293843,2372.6120803998865,3181.4130652860513,227.82293051606112,324.07816642048556,2450.7760569808947,3085.3902572086527,229.41542210916114,346.82067342382396,2441.2409504776474,3067.2024895200084,228.88056790132745,360.99849265210287,2443.4018342456975,3075.6769310714576,226.60781987942096,380.6704824758386,2441.725312747232,3117.632163508907,220.2063414527912,376.80924329090595,2417.521762211265,3132.324591025709,210.53841952806172,247.89669088725412,2419.7757162537782,3077.0279883003586
p06_carrier_1_faluduako_hit,u,0.42277725071168826,206.2549220676978,356.5663168906312,1844.8229675270998,3436.0520718302646,226.37422988561022,439.6569760073931,708.3166606775669,3235.233385289949,231.4236417312486,379.91969356075765,1643.971007356374,3787.9651407068145,238.01170201262207,332.82641756112685,611.4670255808277,3155.3213290418144,241.94836171648768,307.90253294821355,736.2114948693717,3283.072076106517,247.88954791800205,303.38947437175574,744.9757099992056,3388.016877308611,255.24085116331383,299.81421692505046,773.7345576603005,3380.911641397282,260.96087296465305,295.50712400255793,730.8322949688475,3312.66011841659,262.1930519179782,299.70790475406477,689.9756807098132,3360.416747715352,260.40405705496124,305.9491378565295,742.3122512034408,3346.5991289741414,141.69617385382404,533.0618272163172,968.8133950229627,3317.4545824180263
p06_carrier_1_faluduako_hit,a,0.19415814098290252,141.69617385382404,533.0618272163172,968.8133950229627,3317.4545824180263,272.9511009324308,586.2266720121577,1201.9545701646987,3140.379471454405,250.7990561666658,725.5690228570503,1281.3635205077403,2827.585077490437,243.81713493882685,851.6112918182704,1416.806845685658,2875.6856967261742,239.22606802498905,980.0610867044326,1424.1379179081052,3151.9177639928544,238.55375279461742,911.6436005006426,1438.1789085454573,2681.7082474426584,239.49201548108613,973.3709061228012,1452.4883655524932,2683.366907316957,240.66924531597695,962.4444868509224,1465.1762523874254,2632.308288371262,242.13776520117733,930.5890446052726,1461.4027981968534,2501.677558548068,240.91211044611728,467.83214140767285,1501.4205016763508,2434.497536232156,238.48572968646678,831.5488820474735,1567.1887374788678,2527.9147454611993
p06_carrier_1_falufialo_hit,i,0.0805704092311843,--undefined--,256.7978520278411,1864.7232223989631,3532.0167629065168,106.24153656600053,289.4757696761858,1948.9691219631363,3471.552174102052,106.21956391062433,318.3405903273483,2098.820481794375,3107.1414211015385,106.37814707654253,323.86894931945983,2135.335488169731,2923.837978649487,106.81294125857056,330.73701870708203,2139.3407116667513,2969.7768076776592,107.26010514939665,338.8176897853753,2139.7712366709065,3031.2870281018572,109.91207815995958,348.3906173396147,2133.6445970398117,3051.317337973323,110.54846488860834,360.7027051282038,2104.09825148785,3061.6201685077726,110.51166581166305,386.2961150053978,2077.503021723613,3093.7507926597796,110.97430855129863,426.68566012719714,2012.2374195230027,3135.478978335273,111.88421632830533,453.2504684005888,1935.9204960274858,3165.907134227873
p06_carrier_1_falufialo_hit,a,0.1746060101421001,111.88421632830533,453.2504684005888,1935.9204960274858,3165.907134227873,104.95155463259779,571.6063470353478,1815.83515396601,3196.234537073785,104.87257311767179,663.9107626355071,1747.5671302353599,3136.5245142421154,105.67705015179548,734.8801128121565,1682.5940110264132,3085.845977430966,106.00459637125265,790.0304853170121,1637.0741752875829,3034.465754292734,184.72788346511794,810.5711513377184,1632.7484408454409,2959.7947111636627,219.89350802484157,795.9616590595407,1585.1717303648497,2687.444459554471,222.17916760319602,826.1974783720063,1569.5426210252244,2701.662116198896,224.3180312271426,761.8092163833305,1583.3792008733274,2810.4385338849365,226.0891274260782,698.9545253820465,1586.4508951193131,2942.378501525407,225.64385057843845,611.7026374352411,1556.7323560690222,2961.8805364865507
